,TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,IsQtyEstimated,AltQtyUnitCode,IsAltQtyEstimated,IsNetWgtEstimated,IsGrossWgtEstimated,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
104,C,A,20050101,2005,52,2005,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,68930.0,0,True,False
105,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,False,False,20451450.0,0,True,True
106,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Bovine meat,frsh,chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,268069588.077,0,True,True
107,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh or chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,19429.0,0,True,False
108,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,30344522.842,0,True,True
109,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat and offal (other than liver), of bovine animals, prepared or preserv",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,44692842.855,0,True,True
110,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,87718295.768,0,True,True
111,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,23757865.0,0,True,True
112,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,161434517.73000002,0,True,True
113,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,9261676.0,0,True,True
114,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,163601120.499,0,True,True
115,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,286849884.239,0,True,True
116,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,11660513.16,0,True,True
117,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,189777353.586,0,True,True
118,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,1402847.0,0,True,False
119,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,625584.0,0,True,False
120,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,7126.0,0,True,False
121,C,A,20060101,2006,52,2006,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,130844.0,0,True,False
122,C,A,20070101,2007,52,2007,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,16563023.0,0,True,True
123,C,A,20070101,2007,52,2007,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Meat of bovine animals, fresh or chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,232182507.464,0,True,True
124,C,A,20070101,2007,52,2007,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh/chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,97853.0,0,True,False
125,C,A,20070101,2007,52,2007,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,37819412.034,0,True,True
126,C,A,20070101,2007,52,2007,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat & offal (other than liver), of bovine animals, prepared/preserved, n.e.s.",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,51462755.707,0,True,True
127,C,A,20070101,2007,52,2007,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,46902119.532,0,True,True
128,C,A,20070101,2007,52,2007,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,32839770.0,0,True,True
129,C,A,20070101,2007,52,2007,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,204439245.547,0,True,True
130,C,A,20070101,2007,52,2007,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,31918031.09,0,True,True
131,C,A,20070101,2007,52,2007,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,214367541.0,0,True,True
132,C,A,20070101,2007,52,2007,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,True,True,284880637.413,0,True,True
133,C,A,20070101,2007,52,2007,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,11185847.023,0,True,True
134,C,A,20070101,2007,52,2007,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,213653711.29,0,True,True
135,C,A,20070101,2007,52,2007,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,465073.0,0,True,False
136,C,A,20080101,2008,52,2008,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,55683303.854,0,True,True
137,C,A,20080101,2008,52,2008,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Meat of bovine animals, fresh or chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,327625865.363,0,True,True
138,C,A,20080101,2008,52,2008,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh/chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,36102.0,0,True,False
139,C,A,20080101,2008,52,2008,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,50610056.022,0,True,True
140,C,A,20080101,2008,52,2008,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat & offal (other than liver), of bovine animals, prepared/preserved, n.e.s.",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,32367835.115,0,True,True
141,C,A,20080101,2008,52,2008,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,101458514.648,0,True,True
142,C,A,20080101,2008,52,2008,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,105117727.511,0,True,True
143,C,A,20080101,2008,52,2008,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,325062173.026,0,True,True
144,C,A,20080101,2008,52,2008,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,16005807.559,0,True,True
145,C,A,20080101,2008,52,2008,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,473629472.868,0,True,True
146,C,A,20080101,2008,52,2008,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,326192925.864,0,True,True
147,C,A,20080101,2008,52,2008,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,True,True,437140945.313,0,True,True
148,C,A,20080101,2008,52,2008,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,179542663.54500002,0,True,True
149,C,A,20080101,2008,52,2008,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,719109.0,0,True,False
150,C,A,20090101,2009,52,2009,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,103702136.811,0,True,True
151,C,A,20090101,2009,52,2009,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Meat of bovine animals, fresh or chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,213857092.803,0,True,True
152,C,A,20090101,2009,52,2009,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh/chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,46151.287,0,True,False
153,C,A,20090101,2009,52,2009,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,65584269.228,0,True,True
154,C,A,20090101,2009,52,2009,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat & offal (other than liver), of bovine animals, prepared/preserved, n.e.s.",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,29281811.642,0,True,True
155,C,A,20090101,2009,52,2009,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,137878257.102,0,True,True
156,C,A,20090101,2009,52,2009,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,244651101.0,0,True,True
157,C,A,20090101,2009,52,2009,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,340809432.694,0,True,True
158,C,A,20090101,2009,52,2009,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,9500.0,0,True,True
159,C,A,20090101,2009,52,2009,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,404774838.704,0,True,True
160,C,A,20090101,2009,52,2009,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,163042755.333,0,True,True
161,C,A,20090101,2009,52,2009,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,True,False,457752807.64,0,True,True
162,C,A,20090101,2009,52,2009,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,151318227.15,0,True,True
163,C,A,20100101,2010,52,2010,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,198143321.0,0,True,True
164,C,A,20100101,2010,52,2010,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Meat of bovine animals, fresh or chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,267783778.057,0,True,True
165,C,A,20100101,2010,52,2010,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh/chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,16915.863,0,True,True
166,C,A,20100101,2010,52,2010,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,60853363.059,0,True,True
167,C,A,20100101,2010,52,2010,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat & offal (other than liver), of bovine animals, prepared/preserved, n.e.s.",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,36385467.034,0,True,True
168,C,A,20100101,2010,52,2010,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,174603423.338,0,True,True
169,C,A,20100101,2010,52,2010,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,359583377.064,0,True,True
170,C,A,20100101,2010,52,2010,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,345974457.93700004,0,True,True
171,C,A,20100101,2010,52,2010,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,117.0,0,True,False
172,C,A,20100101,2010,52,2010,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,False,True,False,887229050.832,0,True,True
173,C,A,20100101,2010,52,2010,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,True,True,269841587.166,0,True,True
174,C,A,20100101,2010,52,2010,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,True,True,654838562.5019999,0,True,True
175,C,A,20100101,2010,52,2010,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,True,-1,True,True,True,216837234.662,0,True,True
176,C,A,20100101,2010,52,2010,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,24551.0,0,False,False
0,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,4348833.0,0,True,False
1,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Bovine meat,frsh,chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,35640333.0,0,True,False
2,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh or chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,60297.0,0,True,False
3,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,2653343.0,0,True,False
4,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat and offal (other than liver), of bovine animals, prepared or preserv",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,19854802.0,0,True,False
5,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,6608178.0,0,True,False
6,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,6442896.0,0,True,False
7,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,95826549.0,0,True,False
8,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,43,"Barley, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,559125.0,0,True,False
9,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,24640647.0,0,True,False
10,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,10580046.0,0,True,False
11,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,170426465.0,0,True,False
12,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,97,"Gold, non-monetary (excluding gold ores and concentrates)",2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,57739785.0,0,True,False
13,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,37434080.0,0,True,False
14,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,111,"Bovine meat,frsh,chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,26911172.0,0,True,False
15,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,111,"Meat of bovine animals,fresh,chilled or frozen",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,252334.0,0,True,False
16,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,20724528.0,0,True,False
17,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,176,"Meat and offal (other than liver), of bovine animals, prepared or preserv",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,15302058.0,0,True,False
18,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,39798836.0,0,True,False
19,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,42,Rice,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,3368390.0,0,True,False
20,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,2222,Soya beans,4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,723044.0,0,True,False
21,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,24,Cork and wood,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,9260546.0,0,True,False
22,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,25,Pulp and waste paper,2,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,2130302.0,0,True,False
23,C,A,19920101,1992,52,1992,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,True,268,Wool and other animal hair (including wool tops),3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,True,False,True,235363683.0,0,True,False
24,C,A,19930101,1993,52,1993,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,11,"Bovine animals, live",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,10453587.0,0,True,False
25,C,A,19930101,1993,52,1993,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,111,"Bovine meat,frsh,chilled",4,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,39823612.0,0,True,False
26,C,A,19930101,1993,52,1993,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1251,"Edible offal of bovine animals, fresh or chilled",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,14093.0,0,True,False
27,C,A,19930101,1993,52,1993,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,1252,"Edible offal of bovine animals, frozen",5,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,7129054.0,0,True,False
28,C,A,19930101,1993,52,1993,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,176,"Meat and offal (other than liver), of bovine animals, prepared or preserv",4,True,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,19037958.0,0,True,False
29,C,A,19930101,1993,52,1993,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,22,Milk and cream and milk products other than butter or cheese,3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,39417902.0,0,True,False
30,C,A,19930101,1993,52,1993,-2,-2,ALL,M,Import,858,URY,Uruguay,0,W00,World,GG,GG,False,41,"Wheat (including spelt) and meslin, unmilled",3,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,False,-1,False,False,False,109541.0,0,True,False
